customer_id,customer_name,age,employment_status,length_of_employment_years,annual_income,housing_status,city,state,join_date
CUST004103,David Singh,56,Employed,0.73,15000.0,Own,Portland,OR,29/10/2021
CUST004104,Jessica Rao,50,Retired,0.0,49983.03,Own,Cleveland,OH,2021-09-06
CUST004105,Linda Gupta,39,Self-Employed,3.57,88047.37,Mortgage,Milwaukee,WI,20/12/2019
CUST004106,Arjun Jones,42,Self-Employed,3.19,92261.62,Own,San Jose,CA,2016-04-27
CUST004107,Mary Reddy,36,Retired,0.0,62718.91,Rent,Oklahoma City,OK,2021-04-27
CUST004108,Mary Gonzalez,56,Employed,3.21,,Own,Jacksonville,FL,2020-10-02
CUST004109,Jennifer Rao,37,Employed,4.41,275855.57,Rent,Philadelphia,PA,2021-12-21
CUST004110,Arjun Lopez,42,Employed,6.61,167273.05,Mortgage,Miami,FL,2016-08-09
CUST004111,John Shah,53,Employed,12.5,43760.53,Rent,El Paso,TX,2015-08-06
CUST004112,Patricia Kumar,30,Self-Employed,0.23,,OWN,Jacksonville,FL,2020-10-01
CUST004113,Jessica Lopez,58,Employed,4.21,46925.15,Own,Oklahoma City,OK,2017-07-15
CUST004114,Richard Garcia,22,Employed,6.97,33921.7,Mortgage,Houston,TX,2020-12-10
CUST004115,Vikram Nair,59,Employed,0.61,78496.44,Rent,New York,NY,2021-09-17
CUST004116,Joseph Martinez,35,EMPLOYED,12.12,,Mortgage,Baltimore,MD,06/12/2020
CUST004117,David Lopez,37,Employed,1.41,57314.36,Own,Seattle,WA,2015-12-28
CUST004118,Arjun Wilson,22,EMPLOYED,8.96,98993.4,Mortgage,Columbus,OH,2019-01-02
CUST004119,Jessica Singh,34,Unemployed,0.0,56363.81,Own,Austin,TX,24/05/2020
CUST004120,Sarah Smith,27,Employed,4.1,33935.32,Mortgage,Cleveland,OH,2015-11-25
CUST004121,Robert Smith,32,Employed,10.17,121162.56,Mortgage,Austin,TX,2015-09-22
CUST004122,Amit Brown,38,Employed,17.41,19391.91,Rent,Miami,FL,2020-06-05
CUST004123,Pooja Gonzalez,51,Employed,29.27,49183.97,Rent,Philadelphia,PA,2018-11-28
CUST004124,Kiran Johnson,42,Employed,5.75,58396.08,Own,Dallas,TX,2017-09-10
CUST004125,David Martinez,43,Retired,0.0,60448.39,Rent,Arlington,TX,2017-11-02
CUST004126,Lisa Smith,26,Employed,10.39,66722.51,Own,Las Vegas,NV,2018-03-13
CUST004127,Joseph Shah,29,Unemployed,0.0,86358.62,Own,Las Vegas,NV,2021-04-12
CUST004128,Sarah Johnson,61,Employed,1.95,58615.56,Mortgage,Louisville,Kentucky,2015-01-03
CUST004129,Karen Reddy,31,Employed,13.47,48010.02,Rent,Las Vegas,NV,2016-03-31
CUST004130,Linda Gonzalez,59,Self-Employed,6.88,46884.69,Rent,Atlanta,GA,2020-08-06
CUST004131,Vikram Jones,37,Employed,3.01,,Rent,Memphis,TN,2021-10-09
CUST004132,Karen Williams,40,employed,3.03,96040.57,OWN,New York,New York,2015-12-30
CUST004133,John Williams,52,Employed,27.52,40622.72,Own,Chicago,IL,2020-02-24
CUST004134,Pooja Reddy,55,Employed,2.34,,RENT,Fresno,CA,2016-02-09
CUST004135,Sunita Smith,38,Employed,0.49,60560.58,Mortgage,Fort Worth,TX,2015-03-07
CUST004136,James Reddy,35,Unemployed,0.0,43793.78,Mortgage,Boston,MA,2021-03-10
CUST004137,Barbara Brown,39,Employed,10.81,86772.44,Mortgage,New York,New York,2016-03-01
CUST004138,Vikram Miller,44,Retired,0.0,38697.4,Rent,Oklahoma City,Oklahoma,2018-09-17
CUST004139,Lisa Hernandez,50,employed,7.88,87808.22,RENT,Tucson,AZ,19/01/2020
CUST004140,Ramesh Kumar,40,Employed,0.28,68025.35,Mortgage,Fort Worth,TX,2018-03-23
CUST004141,Mary Martinez,47,Employed,5.6,41864.99,Rent,Los Angeles,CA,19/08/2021
CUST004142,Karen Anderson,59,Employed,0.41,82222.22,Rent,New York,NY,2021-04-05
CUST004143,Richard Brown,44,Employed,4.06,83112.79,Own,Indianapolis,IN,2016-11-02
CUST004144,Thomas Shah,43,Employed,3.44,119911.8,Own,Charlotte,NC,2020-02-10
CUST004145,Sneha Gonzalez,22,Retired,0.0,106904.18,Mortgage,Washington,DC,2020-01-19
CUST004146,Charles Wilson,22,Self-Employed,0.71,80399.59,Mortgage,Nashville,TN,2017-02-27
CUST004147,Jennifer Davis,44,Self-Employed,0.05,30437.95,Rent,Dallas,TX,2015-03-22
CUST004148,Sunita Singh,38,Employed,0.74,260186.04,Rent,San Antonio,TX,2016-06-15
CUST004149,Karen Sharma,33,Retired,0.0,25792.27,Own,Memphis,TN,2020-08-20
CUST004150,Charles Nair,42,Employed,1.44,105826.68,RENT,Minneapolis,MN,2019-12-06
CUST004151,Pooja Davis,39,Unemployed,0.0,77557.14,Mortgage,Raleigh,NC,2017-03-18
CUST004152,Anjali Smith,53,Employed,2.37,29599.55,Mortgage,Nashville,TN,2020-05-10
CUST004153,Kiran Reddy,41,Employed,9.19,55571.15,Rent,Austin,TX,2015-09-19
CUST004154,Vikram Lopez,31,Retired,0.0,57110.79,Mortgage,Phoenix,Arizona,30/04/2017
CUST004155,Michael Anderson,51,Employed,9.85,,Mortgage,Chicago,IL,2017-02-23
CUST004156,Joseph Patel,37,Unemployed,0.0,39027.17,Own,Nashville,Tennessee,2021-11-14
CUST004157,Mary Gonzalez,46,Employed,13.63,51166.13,Mortgage,Denver,CO,2020-06-09
CUST004158,Joseph Anderson,34,Employed,6.85,15000.0,Mortgage,Milwaukee,WI,2017-02-28
CUST004159,Rahul Sharma,32,Unemployed,0.0,169542.29,MORTGAGE,Tucson,AZ,2019-06-14
CUST004160,Michael Shah,41,Self-Employed,4.31,31499.25,OWN,Omaha,Nebraska,2018-04-01
CUST004161,Lisa Hernandez,40,Self-Employed,13.52,72849.18,Mortgage,Tucson,AZ,01/07/2016
CUST004162,Barbara Shah,45,Employed,4.37,56339.73,own,El Paso,TX,2017-04-02
CUST004163,Jennifer Brown,36,Employed,1.3,56455.02,Own,Las Vegas,Nevada,2018-11-01
CUST004164,David Miller,22,Employed,4.25,97335.32,Own,Dallas,TX,2020-11-20
CUST004165,Kiran Patel,34,Employed,10.26,163204.2,rent,El Paso,TX,2021-06-09
CUST004166,Sarah Williams,49,UNEMPLOYED,0.0,69626.2,Own,Miami,FL,2015-08-12
CUST004167,Barbara Gonzalez,36,Employed,4.39,88702.81,Rent,Washington,DC,2017-02-16
CUST004168,Sneha Kumar,37,Employed,0.85,72935.8,Own,Fort Worth,Texas,2019-05-09
CUST004169,Joseph Johnson,51,Unemployed,0.0,110251.44,MORTGAGE,Austin,TX,01/05/2017
CUST004170,Kiran Rodriguez,31,Employed,28.9,45353.84,Rent,Louisville,KY,2017-05-22
CUST004171,Sunita Martinez,22,Unemployed,0.0,114146.08,Own,Los Angeles,California,2019-01-14
CUST004172,Arjun Jones,38,Retired,0.0,116576.14,Own,Charlotte,NC,2017-06-04
CUST004173,Robert Hernandez,34,Employed,4.02,114636.58,Mortgage,Charlotte,NC,2017-04-03
CUST004174,Sunita Smith,28,Employed,0.9,,Rent,Dallas,TX,11/02/2021
CUST004175,Karen Nair,37,Employed,17.75,54122.07,Mortgage,Columbus,OH,2019-07-31
CUST004176,Jessica Rao,45,Self-Employed,9.11,69125.58,Mortgage,Los Angeles,CA,30/09/2021
CUST004177,Kiran Singh,39,Employed,0.6,26304.49,Own,Raleigh,North Carolina,31/08/2016
CUST004178,Kiran Hernandez,43,Self-Employed,14.51,155897.2,Mortgage,Minneapolis,MN,2016-07-01
CUST004179,Sarah Hernandez,61,Employed,14.31,59434.73,Mortgage,Austin,TX,2017-11-01
CUST004180,Anil Nair,35,Unemployed,0.0,70994.43,Own,San Diego,CA,2016-03-25
CUST004181,Sneha Kumar,43,Unemployed,0.0,42353.12,Rent,Boston,MA,2015-01-16
CUST004182,Jennifer Brown,33,Retired,0.0,27007.6,Rent,Chicago,IL,2020-02-13
CUST004183,Ramesh Nair,29,Employed,0.44,41671.89,Own,Memphis,TN,2016-05-23
CUST004184,John Gonzalez,32,Employed,3.48,68290.27,Rent,San Francisco,CA,2016-03-25
CUST004185,William Rao,34,EMPLOYED,0.25,89684.86,Mortgage,Fresno,CA,2020-04-21
CUST004186,James Garcia,44,Employed,10.39,65977.89,Rent,Arlington,TX,2016-03-17
CUST004187,Amit Reddy,68,Employed,13.16,73720.37,Mortgage,Houston,TX,27/04/2015
CUST004188,Linda Garcia,31,Retired,0.0,48912.3,rent,Omaha,NE,2021-06-27
CUST004189,Richard Anderson,35,Unemployed,0.0,80639.92,Mortgage,Houston,TX,2015-10-20
CUST004190,Linda Johnson,39,Employed,1.25,145757.52,Rent,San Antonio,TX,2015-07-04
CUST004191,Ramesh Sharma,44,Self-Employed,13.29,91388.38,Rent,Los Angeles,CA,2021-06-06
CUST004192,David Shah,43,Employed,7.33,97316.63,Own,Houston,Texas,2018-06-03
CUST004193,Amit Sharma,55,Employed,5.64,71425.47,Own,San Diego,California,2020-09-11
CUST004194,William Reddy,22,UNEMPLOYED,0.0,24296.97,Rent,Portland,OR,2020-08-06
CUST004195,Sunita Gonzalez,22,Retired,0.0,31990.69,Mortgage,Baltimore,MD,2015-02-16
CUST004196,James Martinez,34,Employed,1.48,78662.79,Rent,Memphis,TN,19/04/2017
CUST004197,Linda Wilson,53,Unemployed,0.0,59482.45,Rent,San Diego,CA,2021-07-25
CUST004198,Charles Reddy,22,Unemployed,0.0,77956.46,Rent,Sacramento,CA,2017-11-18
CUST004199,Karen Kumar,22,Employed,4.69,,Mortgage,San Francisco,California,2019-03-26
CUST004200,Priya Gupta,46,Employed,1.17,92560.86,Own,Atlanta,GA,2019-10-29
CUST004201,Rahul Patel,42,Self-Employed,2.87,127431.18,Rent,San Jose,CA,2018-04-16
CUST004202,David Jones,26,Unemployed,0.0,63373.99,Own,Columbus,OH,2016-07-27
CUST004203,Charles Kumar,28,Employed,1.85,,Mortgage,New York,NY,2016-01-12
CUST004204,Jessica Gupta,28,Employed,0.39,57831.0,Mortgage,Nashville,TN,2015-04-13
CUST004205,Rahul Kumar,41,Self-Employed,1.1,36943.64,Rent,Portland,OR,2019-09-07
CUST004206,Thomas Sharma,32,Self-Employed,0.9,152508.71,Own,San Antonio,TX,28/06/2019
CUST004207,Anil Miller,45,Employed,5.0,96204.81,Rent,Tucson,AZ,2016-09-14
CUST004208,Arjun Reddy,22,Employed,0.36,81822.5,Mortgage,Seattle,Washington,2021-10-17
CUST004209,William Garcia,29,Unemployed,0.0,125689.01,Own,Arlington,TX,2021-07-15
CUST004210,Amit Nair,26,Self-Employed,0.44,17818.03,Rent,Omaha,NE,2015-11-16
CUST004211,Sneha Smith,36,Unemployed,0.0,85210.74,Own,Dallas,TX,2021-12-10
CUST004212,Priya Wilson,33,Retired,0.0,27271.91,Own,Portland,OR,2017-08-22
CUST004213,Susan Jones,49,Unemployed,0.0,59614.05,Rent,San Antonio,TX,2017-09-09
CUST004214,Sneha Williams,22,retired,0.0,49661.01,Own,Minneapolis,MN,2018-10-06
CUST004215,James Martinez,40,Retired,0.0,89057.9,Mortgage,Arlington,TX,2019-04-10
CUST004216,Richard Miller,46,Self-Employed,2.11,68659.33,Mortgage,San Diego,CA,2016-12-24
CUST004217,Michael Singh,62,Self-Employed,4.59,134197.83,Mortgage,Denver,CO,2021-04-30
CUST004218,Anil Hernandez,34,Self-Employed,1.52,41725.25,Rent,San Diego,California,2015-10-24
CUST004219,Michael Johnson,43,Self-Employed,0.14,91625.84,own,San Antonio,TX,2017-12-28
CUST004220,Anil Gupta,22,Employed,16.39,65994.98,Own,Miami,FL,2019-11-09
CUST004221,David Williams,22,Employed,6.91,22445.06,Own,Fort Worth,TX,08/03/2020
CUST004222,Neha Shah,50,Employed,0.73,34503.99,Mortgage,Omaha,NE,2021-01-10
CUST004223,Joseph Lopez,39,Employed,3.04,54724.85,mortgage,Fort Worth,TX,2018-03-02
CUST004224,James Miller,54,Employed,0.32,116701.59,Own,San Francisco,CA,2018-09-06
CUST004225,Karen Martinez,23,Retired,0.0,79081.47,Rent,Tucson,AZ,2021-07-22
CUST004226,Ramesh Patel,46,Employed,0.24,29717.74,Rent,Fort Worth,Texas,2018-07-13
CUST004227,Lisa Lopez,62,Employed,7.05,55039.71,Rent,Washington,DC,2020-02-23
CUST004228,Vikram Rodriguez,45,Employed,2.94,200924.37,Own,Portland,OR,2015-06-02
CUST004229,Richard Williams,43,Employed,9.3,64006.12,Mortgage,Denver,CO,2019-04-30
CUST004230,Barbara Brown,40,Unemployed,0.0,49197.82,Rent,Austin,TX,2020-03-28
CUST004231,Jessica Rodriguez,22,Employed,7.47,80422.06,Mortgage,Chicago,IL,2017-08-22
CUST004232,Susan Rodriguez,56,Employed,0.41,94658.96,Rent,Sacramento,CA,2019-07-10
CUST004233,Michael Jones,32,Unemployed,0.0,45537.84,Rent,Miami,FL,2021-05-15
CUST004234,Amit Patel,46,Employed,2.24,80946.59,Own,Columbus,OH,2018-09-18
CUST004235,Anjali Hernandez,22,Unemployed,0.0,49151.68,Mortgage,Atlanta,GA,2015-06-06
CUST004236,Karen Reddy,25,Employed,8.44,92189.04,Own,El Paso,TX,2020-05-09
CUST004237,Sneha Miller,57,EMPLOYED,0.27,66291.43,Mortgage,Indianapolis,Indiana,2020-06-17
CUST004238,David Smith,35,Employed,14.93,79951.92,Rent,New York,NY,16/11/2018
CUST004239,Joseph Miller,57,Employed,7.7,37967.65,Rent,New York,NY,2016-09-02
CUST004240,Jennifer Gupta,39,Employed,2.2,36578.95,rent,Philadelphia,PA,2021-02-24
CUST004241,Barbara Jones,22,Employed,23.74,105587.83,Own,San Diego,CA,2017-02-01
CUST004242,David Sharma,50,Unemployed,0.0,57088.74,Rent,Cleveland,OH,2020-03-25
CUST004243,James Hernandez,32,Self-Employed,2.57,71041.6,Rent,Miami,FL,2021-11-20
CUST004244,John Johnson,48,EMPLOYED,10.81,49819.55,Rent,San Jose,CA,2019-03-21
CUST004245,William Kumar,40,Employed,28.73,102665.98,Rent,Philadelphia,PA,2020-08-19
CUST004246,Deepa Wilson,22,Retired,0.0,41577.48,Mortgage,Minneapolis,MN,2017-11-02
CUST004247,Sneha Hernandez,41,Employed,6.8,55195.64,Own,Phoenix,AZ,2017-10-23
CUST004248,Lisa Kumar,66,Employed,1.82,95951.27,Own,San Antonio,TX,2017-08-27
CUST004249,Linda Davis,45,Employed,7.27,121028.41,Own,San Francisco,CA,2021-01-09
CUST004250,Vikram Gonzalez,9,Self-Employed,0.67,43728.02,Mortgage,Charlotte,NC,2019-01-18
CUST004251,Anjali Nair,52,Employed,2.05,194038.21,MORTGAGE,Milwaukee,WI,2017-07-01
CUST004252,Sneha Lopez,42,Retired,0.0,72254.15,Mortgage,Denver,CO,2020-01-04
CUST004253,Lisa Kumar,42,Employed,3.39,32024.07,Own,San Francisco,CA,2018-08-11
CUST004254,Priya Kumar,26,Employed,6.04,74714.63,Rent,Milwaukee,WI,2015-12-18
CUST004255,Jennifer Gupta,42,Employed,2.38,47581.56,Own,Houston,TX,2018-01-17
CUST004256,Jessica Garcia,52,Employed,4.77,77686.84,Mortgage,San Antonio,TX,2021-12-13
CUST004257,Karen Nair,29,Employed,4.21,58354.18,Mortgage,Jacksonville,FL,2019-08-08
CUST004258,Barbara Wilson,57,Retired,0.0,62602.73,Own,Chicago,IL,2020-11-16
CUST004259,Deepa Sharma,38,Employed,3.34,34649.69,Rent,Denver,CO,2017-09-04
CUST004260,Thomas Mehta,29,Unemployed,0.0,,Mortgage,Boston,MA,2018-01-24
CUST004261,Linda Singh,51,Employed,3.08,29921.23,Mortgage,Oklahoma City,OK,2019-04-02
CUST004262,Ramesh Shah,36,EMPLOYED,3.06,30783.71,Rent,Las Vegas,NV,2020-01-31
CUST004263,Neha Garcia,49,Employed,0.15,74638.83,own,San Diego,CA,24/05/2015
CUST004264,Mary Lopez,36,Employed,3.61,,Rent,San Antonio,TX,2019-03-25
CUST004265,Anil Rao,39,Self-Employed,6.69,48457.58,Rent,Chicago,IL,2018-07-03
CUST004266,Neha Reddy,45,Unemployed,0.0,91179.32,Rent,New York,NY,2021-08-09
CUST004267,Ramesh Miller,43,Self-Employed,5.19,114005.74,Mortgage,Dallas,TX,2015-11-26
CUST004268,Richard Gonzalez,22,Employed,3.8,,own,Austin,TX,2019-03-16
CUST004269,Rahul Garcia,26,Employed,7.69,,Mortgage,El Paso,TX,18/10/2015
CUST004270,James Miller,51,RETIRED,0.0,31112.72,Mortgage,Washington,DC,2020-01-16
CUST004271,Deepa Lopez,38,Retired,0.0,15922.23,Own,Baltimore,MD,2021-06-09
CUST004272,Amit Miller,33,Employed,8.79,51138.64,Mortgage,Arlington,TX,16/11/2020
CUST004273,James Patel,23,Employed,0.35,121400.76,Mortgage,Seattle,WA,2020-01-27
CUST004274,Lisa Hernandez,27,Self-Employed,1.71,30500.56,Own,Philadelphia,PA,2017-11-11
CUST004275,Michael Lopez,22,Self-Employed,4.48,91137.62,Rent,Boston,MA,2021-12-20
CUST004276,Thomas Kumar,38,Employed,9.69,33857.25,Rent,El Paso,TX,2018-09-14
CUST004277,James Gupta,32,Employed,0.37,63808.62,own,Jacksonville,FL,2018-08-28
CUST004278,Karen Johnson,28,unemployed,0.0,91553.15,Rent,San Diego,CA,08/01/2018
CUST004279,Karen Shah,9,Employed,1.66,40307.9,rent,Louisville,KY,2015-02-24
CUST004280,Sneha Gonzalez,44,Employed,2.11,66322.92,Mortgage,Louisville,KY,12/06/2021
CUST004281,Robert Nair,65,Employed,9.27,46674.12,Own,Milwaukee,WI,2019-01-18
CUST004282,Thomas Rodriguez,22,Employed,15.96,91408.08,Mortgage,Seattle,WA,08/06/2019
CUST004283,Patricia Patel,53,Retired,0.0,68953.68,Rent,Memphis,TN,2016-04-28
CUST004284,Mary Nair,51,Employed,0.08,61938.96,OWN,Atlanta,Georgia,2021-05-20
CUST004285,Sneha Gupta,30,Unemployed,0.0,152513.74,Rent,Portland,OR,2021-04-20
CUST004286,Anil Sharma,42,Employed,0.73,89088.34,Rent,Austin,TX,2015-10-17
CUST004287,Susan Sharma,34,Unemployed,0.0,39568.51,Rent,San Diego,CA,2015-06-02
CUST004288,Michael Johnson,42,Employed,1.61,56867.64,Mortgage,Dallas,TX,2017-10-19
CUST004289,Rahul Smith,58,Employed,1.66,57208.67,Mortgage,Houston,TX,02/09/2016
CUST004290,Barbara Nair,47,unemployed,0.0,,own,Austin,TX,2016-05-10
CUST004291,Susan Jones,46,Employed,2.05,272312.5,mortgage,San Antonio,TX,2020-02-12
CUST004292,Jennifer Wilson,34,employed,4.84,74795.36,Mortgage,Portland,OR,2016-06-22
CUST004293,Linda Johnson,22,Employed,4.95,17649.42,Rent,Raleigh,NC,23/07/2019
CUST004294,Deepa Shah,37,Employed,3.7,43231.32,Rent,Atlanta,GA,2020-03-29
CUST004295,Patricia Hernandez,54,Employed,9.78,18780.54,Own,Cleveland,OH,2015-05-12
CUST004296,Michael Singh,22,SELF-EMPLOYED,9.34,49124.89,Own,Baltimore,MD,2015-07-14
CUST004297,Karen Miller,27,Employed,1.22,,rent,Jacksonville,FL,2019-07-20
CUST004298,Mary Hernandez,41,Employed,3.92,35491.4,Rent,Arlington,TX,2020-05-17
CUST004299,Priya Nair,28,Employed,7.66,24042.23,Own,Memphis,TN,2016-03-28
CUST004300,David Patel,30,Employed,10.08,75394.99,RENT,Washington,DC,2017-04-29
CUST004301,Rahul Kumar,34,Self-Employed,1.47,59893.52,Mortgage,Arlington,Texas,25/06/2020
CUST004302,James Mehta,23,Unemployed,0.0,71809.88,Mortgage,Los Angeles,CA,2019-06-07
CUST004303,Vikram Wilson,28,Employed,3.72,56233.57,Mortgage,Dallas,TX,2017-10-07
CUST004304,Patricia Williams,48,Self-Employed,6.01,25936.88,Rent,Atlanta,GA,2017-08-18
CUST004305,Richard Rao,24,Employed,2.0,81480.0,Mortgage,Miami,FL,2019-08-02
CUST004306,Pooja Jones,22,Employed,1.74,189725.72,Rent,San Diego,CA,2019-04-03
CUST004307,Karen Williams,32,EMPLOYED,6.11,76536.85,Mortgage,Portland,OR,2015-11-20
CUST004308,Susan Anderson,48,Employed,2.55,46371.73,Mortgage,Baltimore,MD,2020-06-17
CUST004309,Robert Rodriguez,37,Employed,0.02,25416.65,Mortgage,Chicago,IL,2019-08-30
CUST004310,Richard Nair,34,Employed,13.89,34723.08,Own,Phoenix,AZ,2021-12-10
CUST004311,Pooja Wilson,40,Employed,0.81,78576.17,Own,San Francisco,CA,20/11/2016
CUST004312,Susan Shah,22,Employed,0.8,113990.55,Mortgage,Oklahoma City,OK,2015-11-01
CUST004313,James Martinez,45,Retired,0.0,,Mortgage,New York,NY,2018-02-17
CUST004314,Karen Singh,44,Employed,2.04,96754.52,Own,Tucson,AZ,2015-10-25
CUST004315,Neha Brown,35,Employed,1.99,91546.92,Mortgage,Cleveland,OH,2015-01-17
CUST004316,Arjun Anderson,52,Employed,4.87,81139.13,Rent,Cleveland,OH,2021-01-07
CUST004317,Jennifer Patel,26,Unemployed,0.0,40332.62,Mortgage,Charlotte,NC,2015-10-25
CUST004318,Anil Williams,53,Employed,1.35,66459.9,Mortgage,El Paso,TX,2020-03-29
CUST004319,Linda Williams,41,EMPLOYED,0.27,35989.17,RENT,Tucson,AZ,2020-04-23
CUST004320,Susan Reddy,35,self-employed,1.72,60503.55,Own,Tucson,AZ,2019-05-18
CUST004321,Jennifer Garcia,39,Unemployed,0.0,73022.15,Mortgage,Arlington,Texas,2017-10-29
CUST004322,Priya Patel,38,Unemployed,0.0,163942.38,Own,San Antonio,TX,29/01/2019
CUST004323,Mary Rao,54,Employed,1.85,27286.87,Mortgage,Las Vegas,NV,28/10/2019
CUST004324,David Smith,27,Unemployed,0.0,79929.84,Mortgage,Indianapolis,IN,2019-02-19
CUST004325,Jessica Shah,30,SELF-EMPLOYED,0.73,145617.99,OWN,Atlanta,GA,21/01/2020
CUST004326,Rahul Anderson,52,Retired,0.0,94401.16,Own,Washington,DC,2019-12-23
CUST004327,Jennifer Reddy,32,Retired,0.0,,Own,Memphis,TN,2017-06-15
CUST004328,Sarah Martinez,50,Employed,9.58,85188.09,Mortgage,San Jose,CA,2016-08-04
CUST004329,Richard Reddy,60,Self-Employed,0.24,130483.32,Own,Sacramento,CA,2020-07-23
CUST004330,William Martinez,35,Employed,1.17,31179.41,Mortgage,Arlington,TX,2015-07-10
CUST004331,Patricia Gonzalez,48,Employed,1.14,26067.48,Rent,Houston,TX,2021-12-31
CUST004332,Charles Garcia,26,Employed,8.81,59647.02,Own,New York,NY,2017-01-19
CUST004333,Karen Jones,49,Employed,3.05,16371.59,Mortgage,Austin,TX,2016-08-24
CUST004334,Priya Wilson,42,Employed,2.3,125290.14,RENT,Minneapolis,MN,2018-06-25
CUST004335,Joseph Miller,45,Retired,0.0,124545.84,Rent,Atlanta,GA,2015-03-12
CUST004336,Karen Miller,32,Employed,12.98,46165.57,Mortgage,Miami,FL,2021-07-11
CUST004337,Susan Martinez,22,EMPLOYED,2.9,47931.95,Mortgage,Austin,Texas,2019-03-13
CUST004338,Thomas Nair,46,Employed,0.69,57330.7,Rent,Phoenix,Arizona,2019-01-19
CUST004339,Deepa Rodriguez,22,Employed,0.94,61772.43,Rent,Miami,FL,2019-02-15
CUST004340,Jennifer Sharma,36,Retired,0.0,64621.62,Mortgage,Oklahoma City,OK,2021-02-28
CUST004341,Neha Patel,51,Self-Employed,5.71,83695.4,Mortgage,Indianapolis,IN,2019-06-24
CUST004342,Rahul Lopez,42,Employed,4.04,,Rent,El Paso,Texas,2020-10-12
CUST004343,Amit Anderson,63,Retired,0.0,105441.96,Own,Seattle,WA,13/10/2016
CUST004344,David Johnson,52,Employed,0.52,78242.53,Mortgage,Houston,TX,2015-10-27
CUST004345,Anjali Jones,32,Retired,0.0,41598.61,Mortgage,Minneapolis,MN,2018-10-29
CUST004346,Jessica Nair,40,Employed,3.83,133394.69,Rent,Charlotte,NC,26/01/2015
CUST004347,Ramesh Lopez,39,Self-Employed,0.48,26503.86,Rent,Sacramento,CA,2018-03-10
CUST004348,Charles Miller,22,Employed,6.87,56653.02,Own,Memphis,TN,24/08/2021
CUST004349,Arjun Nair,28,Retired,0.0,106953.61,Mortgage,Louisville,KY,2016-04-09
CUST004350,Pooja Singh,33,Employed,2.91,38799.25,Mortgage,Indianapolis,IN,19/05/2019
CUST004351,Karen Williams,22,Employed,0.61,72094.53,Own,Philadelphia,PA,2017-08-20
CUST004352,Pooja Rao,40,Unemployed,0.0,82950.87,Mortgage,Milwaukee,WI,2016-02-27
CUST004353,Jessica Rodriguez,37,Employed,0.13,35727.85,Mortgage,Baltimore,MD,2018-10-10
CUST004354,Jessica Anderson,22,Self-Employed,7.36,57326.22,Mortgage,Cleveland,OH,2020-09-26
CUST004355,Thomas Johnson,44,Self-Employed,5.92,54507.72,RENT,Baltimore,Maryland,2016-01-04
CUST004356,Linda Kumar,48,Employed,4.39,43000.08,Own,Philadelphia,PA,2020-01-22
CUST004357,Susan Sharma,42,employed,7.25,238233.11,Mortgage,Miami,Florida,2017-07-16
CUST004358,William Anderson,36,Retired,0.0,37878.4,rent,Baltimore,MD,2020-10-17
CUST004359,Priya Lopez,47,Unemployed,0.0,109421.01,Mortgage,Oklahoma City,OK,2019-08-21
CUST004360,Anjali Mehta,48,Employed,6.12,47302.55,Own,San Diego,CA,2018-07-26
CUST004361,Robert Hernandez,43,Employed,2.37,31195.16,Own,Miami,FL,2016-09-04
CUST004362,Michael Shah,30,Employed,2.17,63683.99,Mortgage,Los Angeles,CA,2019-08-02
CUST004363,Neha Smith,43,Employed,9.52,88384.87,Rent,San Antonio,TX,2017-07-06
CUST004364,David Wilson,54,Employed,4.28,104016.6,mortgage,Louisville,KY,2016-03-28
CUST004365,Sneha Hernandez,32,UNEMPLOYED,0.0,152872.43,Rent,Portland,OR,2018-11-12
CUST004366,Arjun Shah,65,Self-Employed,2.58,350511.14,Rent,Chicago,IL,2016-10-08
CUST004367,Michael Garcia,33,Self-Employed,7.96,69585.29,mortgage,Sacramento,CA,2016-06-06
CUST004368,Neha Martinez,40,Employed,14.07,40221.01,Mortgage,Sacramento,CA,2016-11-11
CUST004369,David Anderson,31,Employed,4.77,,Mortgage,New York,NY,2015-06-20
CUST004370,Susan Rao,42,Self-Employed,2.51,51035.27,Rent,Philadelphia,PA,2020-02-01
CUST004371,Mary Anderson,22,Self-Employed,1.45,104357.7,Own,Omaha,NE,2018-05-05
CUST004372,Anil Patel,33,Self-Employed,2.74,27493.4,rent,Arlington,TX,2019-12-09
CUST004373,Ramesh Reddy,26,Employed,4.17,247954.55,Mortgage,Nashville,TN,2017-03-11
CUST004374,Vikram Sharma,41,Employed,0.02,100070.36,Mortgage,Minneapolis,MN,2016-03-15
CUST004375,Sarah Rodriguez,51,Employed,1.56,21798.53,Mortgage,Sacramento,CA,03/05/2018
CUST004376,Rahul Gupta,47,Employed,5.57,39127.57,Mortgage,Columbus,OH,2017-09-11
CUST004377,Arjun Sharma,22,SELF-EMPLOYED,5.59,97699.2,Mortgage,Milwaukee,WI,2016-02-07
CUST004378,Vikram Martinez,64,employed,5.29,121273.84,mortgage,El Paso,TX,2017-08-25
CUST004379,Robert Davis,43,Retired,0.0,27907.69,Own,Boston,MA,12/09/2017
CUST004380,Pooja Brown,30,Employed,4.2,91841.13,Own,Houston,TX,2016-03-09
CUST004381,Sunita Wilson,41,Employed,1.57,18612.64,Own,Charlotte,NC,2020-01-28
CUST004382,Karen Patel,42,Unemployed,0.0,56749.29,Mortgage,Milwaukee,WI,17/02/2020
